ms	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	com_x	com_y	com_z	mag_x	mag_y	mag_z	lgt	prom	pres	lon	lat
1464632801525	-1.2355042	0.15058899	10.283676	-0.0690918	-0.101501465	0.0024871826	331.48428	1.5249147	-7.582801	16.093445	19.212341	-52.807617	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801530	-1.2355042	0.15058899	10.283676	-0.04434204	-0.146698	-0.021331787	331.5894	1.5084751	-7.422309	14.353943	17.11731	-52.137756	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801535	-1.2355042	0.15058899	10.283676	-0.04434204	-0.146698	-0.021331787	331.5894	1.5084751	-7.422309	14.353943	17.11731	-52.137756	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801540	-1.4525146	0.12194824	10.440323	-0.04434204	-0.146698	-0.021331787	331.5894	1.5084751	-7.422309	14.353943	17.11731	-52.137756	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801546	-1.4525146	0.12194824	10.440323	0.057022095	-0.10180664	0.016525269	331.81665	1.4272068	-7.3032517	14.353943	17.11731	-52.137756	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801551	-1.4525146	0.12194824	10.440323	0.057022095	-0.10180664	0.016525269	331.81665	1.4272068	-7.3032517	13.308716	17.46521	-51.802063	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801555	-1.4525146	0.12194824	10.440323	0.057022095	-0.10180664	0.016525269	331.81665	1.4272068	-7.3032517	13.308716	17.46521	-51.802063	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801560	-1.4024048	0.03993225	10.08522	0.057022095	-0.10180664	0.016525269	331.81665	1.4272068	-7.3032517	13.308716	17.46521	-51.802063	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801566	-1.4024048	0.03993225	10.08522	0.060073853	-0.0031585693	0.08555603	331.81665	1.4272068	-7.3032517	13.308716	17.46521	-51.802063	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801570	-1.4024048	0.03993225	10.08522	0.060073853	-0.0031585693	0.08555603	331.98557	1.2930897	-7.2610545	14.353943	15.7196045	-52.471924	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801576	-1.4024048	0.03993225	10.08522	0.060073853	-0.0031585693	0.08555603	331.98557	1.2930897	-7.2610545	14.353943	15.7196045	-52.471924	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801580	-1.1400146	0.032669067	9.874054	0.060073853	-0.0031585693	0.08555603	331.98557	1.2930897	-7.2610545	14.353943	15.7196045	-52.471924	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801586	-1.1400146	0.032669067	9.874054	0.060073853	-0.0031585693	0.08555603	331.98557	1.2930897	-7.2610545	14.353943	15.7196045	-52.471924	253.0	5.0	0.0	116.474344	39.995188	null	null
1464632801590	-1.1400146	0.032669067	9.874054	-0.030929565	-0.048965454	0.08554077	331.8989	1.2169758	-7.212658	14.875793	17.29126	-51.96991	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801596	-1.1400146	0.032669067	9.874054	-0.030929565	-0.048965454	0.08554077	331.8989	1.2169758	-7.212658	14.875793	17.29126	-51.96991	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801600	-1.109375	0.10003662	10.183243	-0.030929565	-0.048965454	0.08554077	331.8989	1.2169758	-7.212658	14.875793	17.29126	-51.96991	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801606	-1.109375	0.10003662	10.183243	-0.030929565	-0.048965454	0.08554077	331.8989	1.2169758	-7.212658	14.875793	17.29126	-51.96991	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801610	-1.109375	0.10003662	10.183243	-0.041305542	-0.113708496	0.054092407	331.83072	1.1875283	-7.0918336	14.353943	17.46521	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801615	-1.109375	0.10003662	10.183243	-0.041305542	-0.113708496	0.054092407	331.83072	1.1875283	-7.0918336	14.353943	17.46521	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801620	-1.1931915	0.21586609	10.475998	-0.041305542	-0.113708496	0.054092407	331.83072	1.1875283	-7.0918336	14.353943	17.46521	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801625	-1.1931915	0.21586609	10.475998	-0.041305542	-0.113708496	0.054092407	331.83072	1.1875283	-7.0918336	14.353943	17.46521	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801631	-1.1931915	0.21586609	10.475998	0.0020446777	-0.109436035	0.05316162	331.88428	1.1203779	-6.951202	14.353943	17.11731	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801636	-1.1931915	0.21586609	10.475998	0.0020446777	-0.109436035	0.05316162	331.88428	1.1203779	-6.951202	14.353943	17.11731	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801641	-1.1337433	0.2335968	10.320755	0.0020446777	-0.109436035	0.05316162	331.88428	1.1203779	-6.951202	14.353943	17.11731	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801646	-1.1337433	0.2335968	10.320755	0.0020446777	-0.109436035	0.05316162	331.88428	1.1203779	-6.951202	14.353943	17.11731	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801651	-1.1337433	0.2335968	10.320755	0.049697876	-0.0901947	0.03302002	331.93042	1.0046686	-6.820032	13.482666	16.592407	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801658	-1.1337433	0.2335968	10.320755	0.049697876	-0.0901947	0.03302002	331.93042	1.0046686	-6.820032	13.482666	16.592407	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801661	-1.2077026	0.17803955	10.246582	0.049697876	-0.0901947	0.03302002	331.93042	1.0046686	-6.820032	13.482666	16.592407	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801666	-1.2077026	0.17803955	10.246582	0.049697876	-0.0901947	0.03302002	331.93042	1.0046686	-6.820032	13.482666	16.592407	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801671	-1.2077026	0.17803955	10.246582	0.04725647	-0.03981018	0.017745972	332.0442	0.88135535	-6.7462645	15.571594	16.242981	-52.975464	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801676	-1.2077026	0.17803955	10.246582	0.04725647	-0.03981018	0.017745972	332.0442	0.88135535	-6.7462645	15.571594	16.242981	-52.975464	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801680	-1.0922394	0.16299438	10.199478	0.04725647	-0.03981018	0.017745972	332.0442	0.88135535	-6.7462645	15.571594	16.242981	-52.975464	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801686	-1.0922394	0.16299438	10.199478	0.04725647	-0.03981018	0.017745972	332.0442	0.88135535	-6.7462645	15.571594	16.242981	-52.975464	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801690	-1.0922394	0.16299438	10.199478	-0.0019226074	-0.085006714	-0.0057525635	332.02686	0.7958552	-6.6570215	15.571594	15.895081	-53.30963	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801696	-1.0922394	0.16299438	10.199478	-0.0019226074	-0.085006714	-0.0057525635	332.02686	0.7958552	-6.6570215	15.571594	15.895081	-53.30963	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801701	-1.0254669	0.2529602	10.262131	-0.0019226074	-0.085006714	-0.0057525635	332.02686	0.7958552	-6.6570215	15.571594	15.895081	-53.30963	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801707	-1.0254669	0.2529602	10.262131	-0.016281128	-0.12837219	-0.036590576	332.02686	0.7958552	-6.4940977	15.571594	15.895081	-53.30963	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801711	-1.0254669	0.2529602	10.262131	-0.016281128	-0.12837219	-0.036590576	332.03503	0.7359654	-6.4940977	14.179993	18.339539	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801715	-1.0254669	0.2529602	10.262131	-0.016281128	-0.12837219	-0.036590576	332.03503	0.7359654	-6.4940977	14.179993	18.339539	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801720	-1.0436401	0.20861816	10.357178	-0.016281128	-0.12837219	-0.036590576	332.03503	0.7359654	-6.4940977	14.179993	18.339539	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801725	-1.0436401	0.20861816	10.357178	-0.016281128	-0.12837219	-0.036590576	332.03503	0.7359654	-6.4940977	14.179993	18.339539	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801730	-1.0436401	0.20861816	10.357178	-0.002532959	-0.13967896	-0.11141968	332.03503	0.7359654	-6.4940977	14.179993	18.339539	-52.63977	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801736	-1.0436401	0.20861816	10.357178	-0.002532959	-0.13967896	-0.11141968	332.21762	0.6918531	-6.318712	15.049744	16.767883	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
1464632801741	-1.2411194	0.0053710938	10.520706	-0.002532959	-0.13967896	-0.11141968	332.21762	0.6918531	-6.318712	15.049744	16.767883	-52.471924	252.0	5.0	0.0	116.474344	39.995188	null	null
