ms	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	com_x	com_y	com_z	mag_x	mag_y	mag_z	lgt	prom	pres	lon	lat
1464634720276	0.042541504	-0.017044067	10.352463	0.005340576	0.020126343	0.0032196045	124.79639	0.048044614	0.22042008	-31.240845	-21.995544	-53.81317	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720280	0.042541504	-0.017044067	10.352463	0.005340576	0.020126343	0.0032196045	124.79639	0.048044614	0.22042008	-31.588745	-20.249939	-53.81317	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720286	0.045303345	-0.011734009	10.309692	0.0035095215	0.008529663	-0.0010681152	124.755005	0.04375956	0.20572218	-31.588745	-20.249939	-53.81317	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720290	0.045303345	-0.011734009	10.309692	0.0035095215	0.008529663	-0.0010681152	124.755005	0.04375956	0.20572218	-31.588745	-20.249939	-53.81317	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720295	0.045303345	-0.011734009	10.309692	0.0035095215	0.008529663	-0.0010681152	124.755005	0.04375956	0.20572218	-31.588745	-20.249939	-53.81317	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720301	0.045303345	-0.011734009	10.309692	0.0035095215	0.008529663	-0.0010681152	124.755005	0.04375956	0.20572218	-31.936646	-20.599365	-51.802063	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720305	0.05001831	-0.008285522	10.29332	0.0035095215	0.008529663	-0.0010681152	124.755005	0.04375956	0.20572218	-31.936646	-20.599365	-51.802063	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720311	0.05001831	-0.008285522	10.29332	-0.004119873	0.009765625	0.001373291	124.72598	0.044209626	0.19702321	-31.936646	-20.599365	-51.802063	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720315	0.05001831	-0.008285522	10.29332	-0.004119873	0.009765625	0.001373291	124.72598	0.044209626	0.19702321	-31.936646	-20.599365	-51.802063	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720320	0.05001831	-0.008285522	10.29332	-0.004119873	0.009765625	0.001373291	124.72598	0.044209626	0.19702321	-30.197144	-21.296692	-54.14734	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720326	0.031921387	-0.01210022	10.320236	0.008712769	0.015548706	-0.006866455	124.72598	0.044209626	0.19702321	-30.197144	-21.296692	-54.14734	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720330	0.031921387	-0.01210022	10.320236	0.008712769	0.015548706	-0.006866455	124.72122	0.04241523	0.18230966	-30.197144	-21.296692	-54.14734	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720336	0.031921387	-0.01210022	10.320236	0.008712769	0.015548706	-0.006866455	124.72122	0.04241523	0.18230966	-30.197144	-21.296692	-54.14734	187.0	5.0	0.0	116.474344	39.995188	null	null
1464634720340	0.031921387	-0.01210022	10.320236	0.008712769	0.015548706	-0.006866455	124.72122	0.04241523	0.18230966	-30.718994	-21.472168	-52.975464	187.0	5.0	0.0	116.474344	39.995188	null	null
